categories,coordinates.latitude,coordinates.longitude,distance,location.city,location.state,price,rating,review_count,transactions
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",33.4974705,-112.08388363,5969.213432248193,Phoenix,AZ,$,4.5,644,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",33.479552000000005,-111.981931,9040.308318867194,Phoenix,AZ,$,5.0,260,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",33.457031300000004,-112.07032009999999,1333.021360063721,Phoenix,AZ,$,4.5,268,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",33.5100776091317,-112.096104775885,7623.489229969274,Phoenix,AZ,$,4.5,445,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",29.42662,-98.48957,7908.061609186872,San Antonio,TX,$$,4.5,1107,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",29.450540000000004,-98.57783,7832.373453327221,San Antonio,TX,$,4.5,379,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",29.466444,-98.46284399999999,5882.085408233644,San Antonio,TX,$$,4.5,426,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",29.4639524909726,-98.4660601608521,5778.442003036858,San Antonio,TX,$,4.5,249,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",29.506094032181302,-98.4672218998378,4746.62429274586,San Antonio,TX,$$,4.5,338,"['delivery', 'pickup']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",32.8299860233343,-117.152608317791,4385.091275679413,San Diego,CA,$,4.5,1323,[]
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",32.797029384892895,-96.81994346990591,5011.381855952339,Dallas,TX,$$,4.0,961,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",32.81528,-96.77114,3810.804517474226,Dallas,TX,$,4.5,383,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",32.808828399999996,-96.7955301,3372.5828222864698,Dallas,TX,$$,4.5,504,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.814440000000005,-96.78511,3095.439162978167,Dallas,TX,$,5.0,226,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",37.333609,-121.884901,1904.5866298256421,San Jose,CA,$,4.5,2208,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",37.314558499499896,-121.790188997984,8393.524969588998,San Jose,CA,$,4.0,2285,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",37.3489990234375,-121.89469909668001,3718.0045028764034,San Jose,CA,$,4.0,844,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",37.3291649780216,-121.88400666966001,1413.5180363376862,San Jose,CA,$,4.5,374,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",30.4000609323005,-97.7041617306885,11737.760957265777,Austin,TX,$,4.5,1090,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",30.2955449740542,-97.7841031551361,2749.0635658002484,Austin,TX,$$,4.0,1381,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",30.251045,-97.749371,6070.087376462356,Austin,TX,$,4.0,839,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",39.757709999999996,-86.1459110815114,5435.719268023458,Indianapolis,IN,$,4.5,332,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bars', 'title': 'Bars'}]",39.788140000000006,-86.13945,2032.5751850422077,Indianapolis,IN,$$,4.5,248,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",39.7618,-86.153413,5107.761740867243,Indianapolis,IN,$$,4.0,590,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.797540000000005,-86.15436,1680.5038824552091,Indianapolis,IN,$,4.5,150,"['delivery', 'pickup']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",39.7763049597045,-86.1439347427569,3363.6276254781337,Indianapolis,IN,$$,4.5,168,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",30.31557,-81.68919,7570.145061173625,Jacksonville,FL,$,4.5,345,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'waffles', 'title': 'Waffles'}]",30.217942999999998,-81.553397,9870.55419778002,Jacksonville,FL,$,4.5,353,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",30.311159999999997,-81.693714,7786.65114697146,Jacksonville,FL,$,4.5,231,"['delivery', 'pickup']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",30.312524,-81.7188754,10132.792745042343,Jacksonville,FL,$,4.5,176,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",30.314790000000002,-81.68096,6819.098372898782,Jacksonville,FL,$,4.5,249,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",30.221362,-81.593485,7691.730869256145,Jacksonville,FL,$,4.5,172,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",37.752397102831004,-122.41426366546001,2167.2828053435614,San Francisco,CA,$,4.5,1670,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",37.78045,-122.473308,3901.6725691148918,San Francisco,CA,$$,4.5,1524,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",37.7621609,-122.463128,2349.6619116858715,San Francisco,CA,$$,4.5,1241,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",37.776379999999996,-122.42321100000001,2077.6610768319447,San Francisco,CA,$$,4.5,1668,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",37.7824664727379,-122.40775332638901,3480.1988579855492,San Francisco,CA,$$,4.0,2234,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",37.7756640166767,-122.39345180371001,4120.4371805947885,San Francisco,CA,$,4.5,1407,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",37.754453925547296,-122.477013878524,3637.584119729665,San Francisco,CA,$,4.5,1137,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",39.984139899999995,-82.99939,3058.3299306589806,Columbus,OH,$$,4.5,921,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",39.966155,-82.993112,5084.033955017165,Columbus,OH,$,4.5,199,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",39.977593299999995,-83.00383070000001,3810.300036075064,Columbus,OH,$,4.5,262,[]
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.962524,-82.981895,5650.372593460963,Columbus,OH,$,4.5,207,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",39.958729999999996,-82.9976,5876.98102313215,Columbus,OH,$,5.0,103,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",35.2277626,-80.8379816,3587.1192969555027,Charlotte,NC,$,4.5,491,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",35.2474048,-80.80432459999999,6183.645378035817,Charlotte,NC,$,4.5,471,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",35.221497,-80.822002,2930.486181517286,Charlotte,NC,$,4.5,239,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.751383600000004,-97.3337063,1786.7107475464445,Fort Worth,TX,$,4.5,301,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.730398,-97.3400209,2379.558402313999,Fort Worth,TX,$,4.0,445,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",32.756500995603105,-97.33343716972999,1976.6799960201315,Fort Worth,TX,$,5.0,122,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",32.7513,-97.3308,2056.8591926292465,Fort Worth,TX,$,4.5,114,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",42.3311107,-83.04609640000001,5071.577376725596,Detroit,MI,$,4.5,280,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",42.3315706327176,-83.07570390674591,3652.4494388608036,Detroit,MI,$$,4.5,277,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",31.782317499999998,-106.46131509999998,3425.254348791671,El Paso,TX,$,4.5,185,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",31.760366177944004,-106.488677797332,6865.682980546329,El Paso,TX,$,4.0,126,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",31.743841171264602,-106.316947937012,11799.72289667565,El Paso,TX,$,4.5,71,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'creperies', 'title': 'Creperies'}]",31.773709999999998,-106.50066000000001,7267.374285543348,El Paso,TX,$,4.0,161,[]
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",31.781857000000002,-106.505772,7526.258278945313,El Paso,TX,$,4.5,40,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",31.7592018213807,-106.48635205958901,6753.012947380995,El Paso,TX,$,4.5,56,"['pickup', 'delivery']"
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",31.808493100000003,-106.51424499999999,8385.759388581802,El Paso,TX,$$,4.5,51,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",35.129894374406,-89.99087579548359,3579.257405012972,Memphis,TN,$,4.5,213,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",35.141929808167,-90.05327738626791,2425.9299308680443,Memphis,TN,$,4.0,432,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",35.1448346,-90.0527796,2564.9346587633013,Memphis,TN,$$,4.0,201,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'giftshops', 'title': 'Gift Shops'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",35.12832,-89.9907449,3590.660464384633,Memphis,TN,$,4.0,183,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",35.148070000000004,-90.05181999999999,2734.854039349526,Memphis,TN,$,4.5,95,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}]",40.7425547,-74.0060838,4244.358699250552,New York,NY,$,4.5,2967,"['delivery', 'pickup']"
"[{'alias': 'tacos', 'title': 'Tacos'}]",40.7575067,-73.98777170000001,5815.027424033859,New York,NY,$,4.5,1762,"['delivery', 'pickup']"
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",29.7325893491507,-95.4560000449419,9870.663674348809,Houston,TX,$,4.5,691,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",29.7634662971423,-95.36069018585259,86.24835837232919,Houston,TX,$,4.0,653,"['pickup', 'delivery']"
"[{'alias': 'tacos', 'title': 'Tacos'}]",33.51315,-112.07413999999999,7575.2898085281295,Phoenix,AZ,$$,4.0,1237,"['pickup', 'delivery']"
"[{'alias': 'tacos', 'title': 'Tacos'}]",33.47383,-112.01335,6180.402006362123,Phoenix,AZ,$,4.5,361,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}]",32.748666,-117.129396,5199.833624031762,San Diego,CA,$,4.5,1897,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",32.7476563,-117.1602513,4819.135779368739,San Diego,CA,$$,4.5,952,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'burgers', 'title': 'Burgers'}]",32.85771,-96.74804,5324.637186077608,Dallas,TX,$,4.5,255,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",30.282715000000003,-81.527138,8685.411261151932,Jacksonville,FL,$$,4.5,571,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'newamerican', 'title': 'American (New)'}]",30.315114023560902,-81.68018181530391,6768.209479740583,Jacksonville,FL,$$,4.0,404,"['delivery', 'pickup']"
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",32.72726,-97.36012,2526.4428981840188,Fort Worth,TX,$$,4.5,255,['delivery']
"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'vegan', 'title': 'Vegan'}]",32.763000000000005,-97.30859,4389.664588767692,Fort Worth,TX,$,5.0,120,[]
"[{'alias': 'tacos', 'title': 'Tacos'}]",31.782127471184896,-106.414723306565,1727.0735081699668,El Paso,TX,$,4.0,122,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",40.7229087705545,-73.99448633193971,1941.9638172538225,New York,NY,$,4.5,3560,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",40.702615303009296,-73.99341599935491,323.20506308227306,Brooklyn,NY,$$,4.5,2195,[]
"[{'alias': 'pizza', 'title': 'Pizza'}]",40.721593496008296,-73.99559560445608,1798.9959778083735,New York,NY,$$,4.0,6097,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",40.7321124557704,-73.9839056828882,3091.822113723405,New York,NY,$,4.0,3960,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",40.73060076,-74.00215997,2874.702513677348,New York,NY,$,4.0,2549,[]
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.733826,-73.999852,3190.4166160250047,New York,NY,$$,4.0,2195,"['delivery', 'restaurant_reservation', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",40.750205993652294,-73.9953231811523,4977.847939164096,New York,NY,$,4.0,2014,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",40.705043534338,-73.93357123374001,5118.690592147886,Brooklyn,NY,$$,4.0,2853,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",40.702583000000004,-73.9932413,330.3474620652765,Brooklyn,NY,$$,3.5,4603,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",40.7320627016512,-74.00365522701371,3072.9540450669765,New York,NY,$,4.0,2359,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",34.083107,-118.33888300000001,2885.1108773612377,Los Angeles,CA,$$,4.0,4248,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",34.0910099739038,-118.297762911045,3928.5732613521113,Los Angeles,CA,$$,4.5,1211,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41.890357,-87.63370400000001,4000.9990531720227,Chicago,IL,$$,4.0,6091,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",41.92187,-87.664486,2158.7084581522413,Chicago,IL,$$,4.0,6150,"['delivery', 'restaurant_reservation']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breweries', 'title': 'Breweries'}]",41.910325699442296,-87.67608502950529,591.0619431782094,Chicago,IL,$$,4.0,3525,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",41.920840000000005,-87.63721,3773.7410752384276,Chicago,IL,$$,4.0,2528,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",41.871565999999994,-87.627275,5605.468450285993,Chicago,IL,$$,4.0,2612,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",41.885165,-87.62375300000001,4992.869238577884,Chicago,IL,$$,4.0,2719,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",41.963286,-87.673801,6471.703485933878,Chicago,IL,$$,4.0,1508,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}]",29.735098088909602,-95.41775275021791,6385.755732629636,Houston,TX,$$,4.5,929,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",29.748586863891397,-95.46202532089208,9983.179390848349,Houston,TX,$$,4.0,1602,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",29.75773,-95.36496,758.1639233801882,Houston,TX,$$,4.0,1112,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",29.735367,-95.374622,3385.8043493863506,Houston,TX,$$,4.0,1054,[]
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",39.94181,-75.15375,1988.946200702209,Philadelphia,PA,$$,4.5,528,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",33.45496,-112.079908,1427.8932252523339,Phoenix,AZ,$$,4.5,2221,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",33.4492351,-112.0656115,622.8474638047194,Phoenix,AZ,$$,4.0,2579,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",33.5094461,-112.0403946,7677.077741284425,Phoenix,AZ,$$,4.5,1434,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",33.4558709,-112.07228319999999,1222.227192264677,Phoenix,AZ,$$,4.5,838,"['pickup', 'restaurant_reservation', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",33.513529999999996,-112.07418999999999,7625.002517286331,Phoenix,AZ,$$,4.5,1037,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}]",33.5020532515089,-111.995780220902,9370.638764473508,Phoenix,AZ,$$,4.5,877,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",33.4956620524093,-112.00100757567199,8535.153251349871,Phoenix,AZ,$$,4.5,459,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",33.5105022014477,-112.072248748624,7283.541539123187,Phoenix,AZ,$$,4.0,1140,"['pickup', 'delivery']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",33.466177,-112.0741848,2381.6844216666964,Phoenix,AZ,$$,4.5,560,['delivery']
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",29.5193312819173,-98.5075014576721,2847.43477443366,San Antonio,TX,$$,4.0,1536,"['pickup', 'delivery']"
